,benefit_citation,year,benefit_country,benefit_n,benefit_type,benefit_net,benefit_currency,benefit_healthorprod,benefit_healthorprod_details,benefit_location,benefit_pollutant,benefit_pollutant_details,benefit_pollutant_old,benefit_mortalityincluded (1=yes),benefit_mortality_details,benefit_elevated,benefit_descriptionofelevatedconcentration,benefit_studytype,benefit_notes,benefit_model or experiment,benefit_model_inputs_list,benefit_studydetails,benefit_specificlocation,benefit_metric_details,benefit_descriptionofscenarios,benefit_officerezschool,benefit_errorbars,benefit_costs_considered,FACTOR,Country Name,ppp,combinedfactor,netnew
324,"Liu et al., 2021",2021,China,4,filtration,-32.0,,health,,residential,PM2.5,quick look at abstract,pm,,,1.0,China,model,,model ,,Monte Carlo for uncertainty,China,,,residential,,,1.154377158357566,China,3.987408876,4.602973727486616,-147.29515927957172
325,"Liu et al., 2021",2021,China,4,filtration,-32.0,,health,,residential,PM2.5,quick look at abstract,pm,,,1.0,China,model,,model ,,Monte Carlo for uncertainty,China,,,residential,,,1.154377158357566,China,3.987408876,4.602973727486616,-147.29515927957172
326,"Liu et al., 2021",2021,China,4,filtration,-32.0,,health,,residential,PM2.5,quick look at abstract,pm,,,1.0,China,model,,model ,,Monte Carlo for uncertainty,China,,,residential,,,1.154377158357566,China,3.987408876,4.602973727486616,-147.29515927957172
327,"Liu et al., 2021",2021,China,4,filtration,-32.0,,health,,residential,PM2.5,quick look at abstract,pm,,,1.0,China,model,,model ,,Monte Carlo for uncertainty,China,,,residential,,,1.154377158357566,China,3.987408876,4.602973727486616,-147.29515927957172
328,"Liu et al., 2021",2021,China,4,filtration,-32.0,,health,,residential,PM2.5,quick look at abstract,pm,,,1.0,China,model,,model ,,Monte Carlo for uncertainty,China,,,residential,,,1.154377158357566,China,3.987408876,4.602973727486616,-147.29515927957172
329,"Liu et al., 2021",2021,China,4,filtration,-32.0,,health,,residential,PM2.5,quick look at abstract,pm,,,1.0,China,model,,model ,,Monte Carlo for uncertainty,China,,,residential,,,1.154377158357566,China,3.987408876,4.602973727486616,-147.29515927957172
330,"Liu et al., 2021",2021,China,4,filtration,-32.0,,health,,residential,PM2.5,quick look at abstract,pm,,,1.0,China,model,,model ,,Monte Carlo for uncertainty,China,,,residential,,,1.154377158357566,China,3.987408876,4.602973727486616,-147.29515927957172
331,"Liu et al., 2021",2021,China,4,filtration,-32.0,,health,,residential,PM2.5,quick look at abstract,pm,,,1.0,China,model,,model ,,Monte Carlo for uncertainty,China,,,residential,,,1.154377158357566,China,3.987408876,4.602973727486616,-147.29515927957172
332,"Liu et al., 2021",2021,China,4,filtration,-32.0,,health,,residential,PM2.5,quick look at abstract,pm,,,1.0,China,model,,model ,,Monte Carlo for uncertainty,China,,,residential,,,1.154377158357566,China,3.987408876,4.602973727486616,-147.29515927957172
333,"Liu et al., 2021",2021,China,4,filtration,-32.0,,health,,residential,PM2.5,quick look at abstract,pm,,,1.0,China,model,,model ,,Monte Carlo for uncertainty,China,,,residential,,,1.154377158357566,China,3.987408876,4.602973727486616,-147.29515927957172
334,"Liu et al., 2021",2021,China,4,filtration,-32.0,,health,,residential,PM2.5,quick look at abstract,pm,,,1.0,China,model,,model ,,Monte Carlo for uncertainty,China,,,residential,,,1.154377158357566,China,3.987408876,4.602973727486616,-147.29515927957172
335,"Liu et al., 2021",2021,China,4,filtration,-32.0,,health,,residential,PM2.5,quick look at abstract,pm,,,1.0,China,model,,model ,,Monte Carlo for uncertainty,China,,,residential,,,1.154377158357566,China,3.987408876,4.602973727486616,-147.29515927957172
336,"Mendell et al., 2013",2013,United States,2,ventilation,11.4,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,15.330093573503179
337,"Mendell et al., 2013",2013,United States,2,ventilation,11.4,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,15.330093573503179
338,"Mendell et al., 2013",2013,United States,2,ventilation,11.4,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,15.330093573503179
339,"Mendell et al., 2013",2013,United States,2,ventilation,11.4,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,15.330093573503179
340,"Mendell et al., 2013",2013,United States,2,ventilation,11.4,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,15.330093573503179
341,"Mendell et al., 2013",2013,United States,2,ventilation,11.4,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,15.330093573503179
342,"Mendell et al., 2013",2013,United States,2,ventilation,11.4,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,15.330093573503179
343,"Mendell et al., 2013",2013,United States,2,ventilation,11.4,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,15.330093573503179
344,"Mendell et al., 2013",2013,United States,2,ventilation,11.4,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,15.330093573503179
345,"Mendell et al., 2013",2013,United States,2,ventilation,11.4,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,15.330093573503179
346,"Mendell et al., 2013",2013,United States,2,ventilation,11.4,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,15.330093573503179
347,"Mendell et al., 2013",2013,United States,2,ventilation,11.4,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,15.330093573503179
348,"Mendell et al., 2013",2013,United States,2,ventilation,23.0,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,30.929136157067816
349,"Mendell et al., 2013",2013,United States,2,ventilation,23.0,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,30.929136157067816
350,"Mendell et al., 2013",2013,United States,2,ventilation,23.0,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,30.929136157067816
351,"Mendell et al., 2013",2013,United States,2,ventilation,23.0,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,30.929136157067816
352,"Mendell et al., 2013",2013,United States,2,ventilation,23.0,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,30.929136157067816
353,"Mendell et al., 2013",2013,United States,2,ventilation,23.0,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,30.929136157067816
354,"Mendell et al., 2013",2013,United States,2,ventilation,23.0,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,30.929136157067816
355,"Mendell et al., 2013",2013,United States,2,ventilation,23.0,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,30.929136157067816
356,"Mendell et al., 2013",2013,United States,2,ventilation,23.0,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,30.929136157067816
357,"Mendell et al., 2013",2013,United States,2,ventilation,23.0,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,30.929136157067816
358,"Mendell et al., 2013",2013,United States,2,ventilation,23.0,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,30.929136157067816
359,"Mendell et al., 2013",2013,United States,2,ventilation,23.0,,performance,,office,multiple,,pm,,,0.0,,prospective study,,experiment,,,California,,,school,none,,1.3447450503072964,United States,1.0,1.3447450503072964,30.929136157067816
360,"Milton et al., 2000",2000,United States,1,ventilation,399.5,,both,,office,multiple,,pm,,,0.0,,,,experiment,,,US,,,office,CHECK FOR ERROR BARS,,1.8162713830095683,United States,1.0,1.8162713830095683,725.6004175123226
361,"Milton et al., 2000",2000,United States,1,ventilation,399.5,,both,,office,multiple,,pm,,,0.0,,,,experiment,,,US,,,office,CHECK FOR ERROR BARS,,1.8162713830095683,United States,1.0,1.8162713830095683,725.6004175123226
362,"Milton et al., 2000",2000,United States,1,ventilation,399.5,,both,,office,multiple,,pm,,,0.0,,,,experiment,,,US,,,office,CHECK FOR ERROR BARS,,1.8162713830095683,United States,1.0,1.8162713830095683,725.6004175123226
363,"Milton et al., 2000",2000,United States,1,ventilation,399.5,,both,,office,multiple,,pm,,,0.0,,,,experiment,,,US,,,office,CHECK FOR ERROR BARS,,1.8162713830095683,United States,1.0,1.8162713830095683,725.6004175123226
364,"Milton et al., 2000",2000,United States,1,ventilation,399.5,,both,,office,multiple,,pm,,,0.0,,,,experiment,,,US,,,office,CHECK FOR ERROR BARS,,1.8162713830095683,United States,1.0,1.8162713830095683,725.6004175123226
365,"Milton et al., 2000",2000,United States,1,ventilation,399.5,,both,,office,multiple,,pm,,,0.0,,,,experiment,,,US,,,office,CHECK FOR ERROR BARS,,1.8162713830095683,United States,1.0,1.8162713830095683,725.6004175123226
366,"Milton et al., 2000",2000,United States,1,ventilation,399.5,,both,,office,multiple,,pm,,,0.0,,,,experiment,,,US,,,office,CHECK FOR ERROR BARS,,1.8162713830095683,United States,1.0,1.8162713830095683,725.6004175123226
367,"Milton et al., 2000",2000,United States,1,ventilation,399.5,,both,,office,multiple,,pm,,,0.0,,,,experiment,,,US,,,office,CHECK FOR ERROR BARS,,1.8162713830095683,United States,1.0,1.8162713830095683,725.6004175123226
368,"Milton et al., 2000",2000,United States,1,ventilation,399.5,,both,,office,multiple,,pm,,,0.0,,,,experiment,,,US,,,office,CHECK FOR ERROR BARS,,1.8162713830095683,United States,1.0,1.8162713830095683,725.6004175123226
369,"Milton et al., 2000",2000,United States,1,ventilation,399.5,,both,,office,multiple,,pm,,,0.0,,,,experiment,,,US,,,office,CHECK FOR ERROR BARS,,1.8162713830095683,United States,1.0,1.8162713830095683,725.6004175123226
370,"Milton et al., 2000",2000,United States,1,ventilation,399.5,,both,,office,multiple,,pm,,,0.0,,,,experiment,,,US,,,office,CHECK FOR ERROR BARS,,1.8162713830095683,United States,1.0,1.8162713830095683,725.6004175123226
371,"Milton et al., 2000",2000,United States,1,ventilation,399.5,,both,,office,multiple,,pm,,,0.0,,,,experiment,,,US,,,office,CHECK FOR ERROR BARS,,1.8162713830095683,United States,1.0,1.8162713830095683,725.6004175123226
372,"Montgomery et al., 2015",2015,International,6,ventilation,0.0,,both,,office,PM10,***NEED TO CHECK - it jsut says particulate matter,pm,,,0.0,,model ,,model ,,the monetized health beenfits outweigh costs by a facotr of 10,many cities across the world,,,office,0,,1.3183740042722902,,,,
373,"Montgomery et al., 2015",2015,International,6,ventilation,0.0,,both,,office,PM10,***NEED TO CHECK - it jsut says particulate matter,pm,,,0.0,,model ,,model ,,the monetized health beenfits outweigh costs by a facotr of 10,many cities across the world,,,office,0,,1.3183740042722902,,,,
374,"Montgomery et al., 2015",2015,International,6,ventilation,0.0,,both,,office,PM10,***NEED TO CHECK - it jsut says particulate matter,pm,,,0.0,,model ,,model ,,the monetized health beenfits outweigh costs by a facotr of 10,many cities across the world,,,office,0,,1.3183740042722902,,,,
375,"Montgomery et al., 2015",2015,International,6,ventilation,0.0,,both,,office,PM10,***NEED TO CHECK - it jsut says particulate matter,pm,,,0.0,,model ,,model ,,the monetized health beenfits outweigh costs by a facotr of 10,many cities across the world,,,office,0,,1.3183740042722902,,,,
376,"Montgomery et al., 2015",2015,International,6,ventilation,0.0,,both,,office,PM10,***NEED TO CHECK - it jsut says particulate matter,pm,,,0.0,,model ,,model ,,the monetized health beenfits outweigh costs by a facotr of 10,many cities across the world,,,office,0,,1.3183740042722902,,,,
377,"Montgomery et al., 2015",2015,International,6,ventilation,0.0,,both,,office,PM10,***NEED TO CHECK - it jsut says particulate matter,pm,,,0.0,,model ,,model ,,the monetized health beenfits outweigh costs by a facotr of 10,many cities across the world,,,office,0,,1.3183740042722902,,,,
378,"Montgomery et al., 2015",2015,International,6,ventilation,0.0,,both,,office,PM10,***NEED TO CHECK - it jsut says particulate matter,pm,,,0.0,,model ,,model ,,the monetized health beenfits outweigh costs by a facotr of 10,many cities across the world,,,office,0,,1.3183740042722902,,,,
379,"Montgomery et al., 2015",2015,International,6,ventilation,0.0,,both,,office,PM10,***NEED TO CHECK - it jsut says particulate matter,pm,,,0.0,,model ,,model ,,the monetized health beenfits outweigh costs by a facotr of 10,many cities across the world,,,office,0,,1.3183740042722902,,,,
380,"Montgomery et al., 2015",2015,International,6,ventilation,0.0,,both,,office,PM10,***NEED TO CHECK - it jsut says particulate matter,pm,,,0.0,,model ,,model ,,the monetized health beenfits outweigh costs by a facotr of 10,many cities across the world,,,office,0,,1.3183740042722902,,,,
381,"Montgomery et al., 2015",2015,International,6,ventilation,0.0,,both,,office,PM10,***NEED TO CHECK - it jsut says particulate matter,pm,,,0.0,,model ,,model ,,the monetized health beenfits outweigh costs by a facotr of 10,many cities across the world,,,office,0,,1.3183740042722902,,,,
382,"Montgomery et al., 2015",2015,International,6,ventilation,0.0,,both,,office,PM10,***NEED TO CHECK - it jsut says particulate matter,pm,,,0.0,,model ,,model ,,the monetized health beenfits outweigh costs by a facotr of 10,many cities across the world,,,office,0,,1.3183740042722902,,,,
383,"Montgomery et al., 2015",2015,International,6,ventilation,0.0,,both,,office,PM10,***NEED TO CHECK - it jsut says particulate matter,pm,,,0.0,,model ,,model ,,the monetized health beenfits outweigh costs by a facotr of 10,many cities across the world,,,office,0,,1.3183740042722902,,,,
384,"Montgomery et al., 2015",2015,International,6,ventilation,20.0,,both,,office,PM10,,pm,,,0.0,,model ,,model ,,the monetized health beenfits outweigh costs by a facotr of 10,many cities across the world,,,office,0-800,,1.3183740042722902,,,,
385,"Montgomery et al., 2015",2015,International,6,ventilation,20.0,,both,,office,PM10,,pm,,,0.0,,model ,,model ,,the monetized health beenfits outweigh costs by a facotr of 10,many cities across the world,,,office,0-800,,1.3183740042722902,,,,
386,"Montgomery et al., 2015",2015,International,6,ventilation,20.0,,both,,office,PM10,,pm,,,0.0,,model ,,model ,,the monetized health beenfits outweigh costs by a facotr of 10,many cities across the world,,,office,0-800,,1.3183740042722902,,,,
387,"Montgomery et al., 2015",2015,International,6,ventilation,20.0,,both,,office,PM10,,pm,,,0.0,,model ,,model ,,the monetized health beenfits outweigh costs by a facotr of 10,many cities across the world,,,office,0-800,,1.3183740042722902,,,,
388,"Montgomery et al., 2015",2015,International,6,ventilation,20.0,,both,,office,PM10,,pm,,,0.0,,model ,,model ,,the monetized health beenfits outweigh costs by a facotr of 10,many cities across the world,,,office,0-800,,1.3183740042722902,,,,
