,benefit_citation,year,benefit_country,benefit_n,benefit_type,benefit_net,benefit_currency,benefit_healthorprod,benefit_healthorprod_details,benefit_location,benefit_pollutant,benefit_pollutant_details,benefit_pollutant_old,benefit_mortalityincluded (1=yes),benefit_mortality_details,benefit_elevated,benefit_descriptionofelevatedconcentration,benefit_studytype,benefit_notes,benefit_model or experiment,benefit_model_inputs_list,benefit_studydetails,benefit_specificlocation,benefit_metric_details,benefit_descriptionofscenarios,benefit_officerezschool,benefit_errorbars,benefit_costs_considered,FACTOR,Country Name,ppp,combinedfactor,netnew
708,"Tao et al., 2024",2024,China,4,ventilation,0.73,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-15.3),,1.0,China,,,
709,"Tao et al., 2024",2024,China,4,ventilation,0.73,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-15.3),,1.0,China,,,
710,"Tao et al., 2024",2024,China,4,ventilation,0.73,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-15.3),,1.0,China,,,
711,"Tao et al., 2024",2024,China,4,ventilation,0.73,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-15.3),,1.0,China,,,
712,"Tao et al., 2024",2024,China,4,ventilation,0.73,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-15.3),,1.0,China,,,
713,"Tao et al., 2024",2024,China,4,ventilation,0.73,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-15.3),,1.0,China,,,
714,"Tao et al., 2024",2024,China,4,ventilation,0.73,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-15.3),,1.0,China,,,
715,"Tao et al., 2024",2024,China,4,ventilation,0.73,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-15.3),,1.0,China,,,
716,"Tao et al., 2024",2024,China,4,ventilation,0.73,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-15.3),,1.0,China,,,
717,"Tao et al., 2024",2024,China,4,ventilation,0.73,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-15.3),,1.0,China,,,
718,"Tao et al., 2024",2024,China,4,source control,1.36,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.2 - (-13.1),,1.0,China,,,
719,"Tao et al., 2024",2024,China,4,source control,1.36,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.2 - (-13.1),,1.0,China,,,
720,"Tao et al., 2024",2024,China,4,source control,1.36,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.2 - (-13.1),,1.0,China,,,
721,"Tao et al., 2024",2024,China,4,source control,1.36,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.2 - (-13.1),,1.0,China,,,
722,"Tao et al., 2024",2024,China,4,source control,1.36,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.2 - (-13.1),,1.0,China,,,
723,"Tao et al., 2024",2024,China,4,source control,1.36,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.2 - (-13.1),,1.0,China,,,
724,"Tao et al., 2024",2024,China,4,source control,1.36,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.2 - (-13.1),,1.0,China,,,
725,"Tao et al., 2024",2024,China,4,source control,1.36,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.2 - (-13.1),,1.0,China,,,
726,"Tao et al., 2024",2024,China,4,source control,1.36,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.2 - (-13.1),,1.0,China,,,
727,"Tao et al., 2024",2024,China,4,source control,1.36,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.2 - (-13.1),,1.0,China,,,
728,"Tao et al., 2024",2024,China,4,combination,0.39,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),9.7 - (-16.4),,1.0,China,,,
729,"Tao et al., 2024",2024,China,4,combination,0.39,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),9.7 - (-16.4),,1.0,China,,,
730,"Tao et al., 2024",2024,China,4,combination,0.39,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),9.7 - (-16.4),,1.0,China,,,
731,"Tao et al., 2024",2024,China,4,combination,0.39,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),9.7 - (-16.4),,1.0,China,,,
732,"Tao et al., 2024",2024,China,4,combination,0.39,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),9.7 - (-16.4),,1.0,China,,,
733,"Tao et al., 2024",2024,China,4,combination,0.39,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),9.7 - (-16.4),,1.0,China,,,
734,"Tao et al., 2024",2024,China,4,combination,0.39,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),9.7 - (-16.4),,1.0,China,,,
735,"Tao et al., 2024",2024,China,4,combination,0.39,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),9.7 - (-16.4),,1.0,China,,,
736,"Tao et al., 2024",2024,China,4,combination,0.39,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),9.7 - (-16.4),,1.0,China,,,
737,"Tao et al., 2024",2024,China,4,combination,0.39,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),9.7 - (-16.4),,1.0,China,,,
738,"Tao et al., 2024",2024,China,4,combination,1.26,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-12.3),,1.0,China,,,
739,"Tao et al., 2024",2024,China,4,combination,1.26,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-12.3),,1.0,China,,,
740,"Tao et al., 2024",2024,China,4,combination,1.26,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-12.3),,1.0,China,,,
741,"Tao et al., 2024",2024,China,4,combination,1.26,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-12.3),,1.0,China,,,
742,"Tao et al., 2024",2024,China,4,combination,1.26,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-12.3),,1.0,China,,,
743,"Tao et al., 2024",2024,China,4,combination,1.26,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-12.3),,1.0,China,,,
744,"Tao et al., 2024",2024,China,4,combination,1.26,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-12.3),,1.0,China,,,
745,"Tao et al., 2024",2024,China,4,combination,1.26,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-12.3),,1.0,China,,,
746,"Tao et al., 2024",2024,China,4,combination,1.26,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-12.3),,1.0,China,,,
747,"Tao et al., 2024",2024,China,4,combination,1.26,,both,,residential and kindergarten (school),DEHP,,dehp,,,0.0,,,"check why MVF is expensive, error bars removed",model ,,,China,,,residential and kindergarten (school),11.3 - (-12.3),,1.0,China,,,
748,"Turcitte et al., 2014",2014,United States,1,combination,4831.0,,health,,residential,multiple,,pm,,,0.0,,observational study,,experiment,,,"Lowell, Massachussets - urban community, low-income homes with children with asthma",,,residential,,,1.3218625831133506,United States,1.0,1.3218625831133506,6385.918139020597
749,"Turcitte et al., 2014",2014,United States,1,combination,4831.0,,health,,residential,multiple,,pm,,,0.0,,observational study,,experiment,,,"Lowell, Massachussets - urban community, low-income homes with children with asthma",,,residential,,,1.3218625831133506,United States,1.0,1.3218625831133506,6385.918139020597
